Location,Device Class,Games Product,Music Product,Education Product,Call Center,Video Product,Use MyApp,Payment Method,Monthly Purchase,CLTV,Total Service,CLTV per Purchase,Cluster,Predicted Tenure Months to Churn,Tenure Months,Index
Bandung,Mid End,No,No,No,No,No,Yes,Pulsa,73125.0,3984500.0,1,54.48888888888889,4,6,1,221
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,27235.0,5570500.0,0,204.53460620525058,2,5,1,222
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,103610.00000000001,2685800.0,1,25.922208281053948,0,7,1,223
Jakarta,High End,No,No,No,No,No,No,Pulsa,90025.0,5938400.000000001,0,65.96389891696752,1,6,1,224
Jakarta,High End,Yes,No,Yes,No,Yes,Yes,Pulsa,133185.0,6254300.0,4,46.95949243533431,3,34,1,225
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25480.000000000004,4482400.000000001,0,175.9183673469388,4,5,1,226
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25869.999999999996,4356300.0,0,168.391959798995,4,4,1,227
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,122720.00000000001,7493200.0,3,61.0593220338983,3,19,1,228
Jakarta,Mid End,No,No,No,No,Yes,No,Credit,71500.0,4951700.0,1,69.25454545454545,4,11,1,229
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,116090.0,3987100.0,2,34.34490481522956,0,13,1,230
Jakarta,High End,No,Yes,No,No,No,Yes,Credit,118104.99999999999,4451200.0,2,37.68849752339021,0,20,1,231
Jakarta,Mid End,No,Yes,No,No,No,No,Digital Wallet,65845.0,3160300.0,1,47.99605133267522,4,9,1,232
Jakarta,High End,No,No,No,No,No,No,Pulsa,90350.00000000001,4374500.0,0,48.41726618705035,4,5,1,233
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,103415.0,7270900.000000001,1,70.30798240100566,1,9,1,234
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,24505.000000000004,5371600.0,0,219.2042440318302,2,11,1,235
Jakarta,High End,No,No,No,No,No,No,Pulsa,89960.00000000001,5294900.000000001,0,58.858381502890175,1,6,1,236
Bandung,High End,No,No,No,No,No,No,Pulsa,90545.00000000001,6835400.000000001,0,75.49174443646805,1,8,1,237
Bandung,High End,No,Yes,Yes,No,No,No,Pulsa,106990.0,5561400.000000001,2,51.980558930741196,1,20,1,238
Jakarta,High End,No,No,No,No,No,No,Digital Wallet,92170.00000000001,6160700.0,0,66.84062059238363,1,5,1,239
Jakarta,High End,No,No,No,No,Yes,Yes,Digital Wallet,115895.00000000001,4059900.0,2,35.030846887268645,0,12,1,240
Bandung,Mid End,No,No,No,No,No,No,Pulsa,32565.000000000004,2754700.0000000005,0,84.59081836327346,4,6,1,241
Bandung,Mid End,No,No,Yes,No,No,No,Pulsa,63635.00000000001,5086900.000000001,1,79.93871297242084,4,7,1,242
Bandung,Mid End,No,No,No,No,No,No,Pulsa,58890.0,7506200.0,0,127.46136865342163,2,5,1,243
Jakarta,High End,No,No,No,No,No,No,Pulsa,96850.00000000001,7220200.0,0,74.55033557046978,1,8,1,244
Jakarta,High End,No,No,Yes,No,No,No,Debit,95550.0,5691400.000000001,1,59.56462585034014,1,15,1,245
Jakarta,High End,No,No,No,No,No,No,Digital Wallet,93015.0,7460700.0,0,80.20964360587003,1,4,1,246
Jakarta,High End,No,No,No,No,Yes,Yes,Digital Wallet,124345.00000000001,4514900.000000001,2,36.30946157867225,0,13,1,247
Bandung,High End,Yes,No,No,No,No,Yes,Digital Wallet,109979.99999999999,3229200.0000000005,2,29.361702127659584,0,14,1,248
Bandung,Mid End,No,No,No,No,Yes,No,Digital Wallet,71760.0,4729400.000000001,1,65.9057971014493,4,5,1,249
Bandung,Mid End,No,No,No,No,No,No,Digital Wallet,57135.00000000001,4209400.000000001,0,73.67463026166098,4,3,1,250
Bandung,Mid End,No,No,No,No,No,No,Debit,58630.0,6349200.0,0,108.29268292682927,2,11,1,251
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,103155.0,3227900.0,1,31.29174543163201,0,9,1,252
Jakarta,High End,No,No,No,No,No,No,Pulsa,90155.0,3695900.0,0,40.99495313626532,4,6,1,253
Jakarta,High End,No,No,No,No,No,No,Pulsa,100295.00000000001,3582800.0,0,35.72261827608554,4,8,1,254
Jakarta,High End,No,No,No,No,No,No,Pulsa,90479.99999999999,2693600.0,0,29.77011494252874,4,8,1,255
Jakarta,Mid End,Yes,No,No,No,No,No,Debit,39650.0,6722300.0,1,169.54098360655738,2,16,1,256
Jakarta,Mid End,No,No,No,No,No,Yes,Debit,45825.0,3312400.0,1,72.28368794326241,4,13,1,257
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26650.000000000004,4850300.0,0,181.99999999999997,4,4,1,258
Bandung,High End,No,Yes,No,No,No,No,Digital Wallet,104260.0,3972800.0,1,38.104738154613464,0,11,1,259
Bandung,High End,No,No,No,No,No,No,Pulsa,90675.0,6574100.0,0,72.50179211469533,1,8,1,260
Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,122979.99999999999,5242900.000000001,2,42.63213530655393,0,15,1,261
Jakarta,Mid End,No,Yes,No,No,No,No,Pulsa,39260.0,3789500.0,1,96.52317880794702,4,9,1,262
Bandung,Mid End,No,No,No,No,No,Yes,Digital Wallet,71175.0,3398200.0000000005,1,47.74429223744293,4,7,1,263
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26195.0,6281600.0,0,239.8014888337469,2,5,1,264
Jakarta,Mid End,No,No,Yes,No,No,Yes,Pulsa,51545.0,7062900.000000001,2,137.0239596469105,1,13,1,265
Jakarta,High End,No,No,No,No,No,No,Pulsa,96785.00000000001,3112200.0000000005,0,32.155809267965076,4,8,1,266
Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25220.0,5397600.0,0,214.02061855670104,2,13,1,267
Jakarta,High End,No,No,No,No,No,No,Digital Wallet,91845.00000000001,4501900.000000001,0,49.01627742392074,4,4,1,268
Jakarta,High End,No,No,No,No,No,No,Pulsa,98475.00000000001,7242300.0,0,73.54455445544554,1,9,1,269
Jakarta,High End,No,No,No,No,No,No,Debit,90350.00000000001,4254900.000000001,0,47.093525179856115,4,12,1,270
Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25480.000000000004,5466500.0,0,214.54081632653057,2,7,1,271
Bandung,High End,No,No,No,No,No,No,Debit,90610.00000000001,6006000.0,0,66.28407460545192,1,13,1,272
Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,124085.00000000001,7750600.0,2,62.462022001047664,1,16,1,273
Bandung,High End,No,No,No,Yes,Yes,No,Pulsa,110240.0,3415100.0,2,30.97877358490566,0,14,1,274
Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,59735.00000000001,5931900.000000001,0,99.30359085963003,2,2,1,275
Jakarta,High End,No,No,No,No,No,No,Pulsa,91195.00000000001,3672500.0,0,40.27084818246614,4,7,1,276
Jakarta,High End,No,No,Yes,No,Yes,No,Credit,111215.0,5157100.0,2,46.37054354178843,0,18,1,277
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,111865.0,6295900.000000001,1,56.28123184195236,1,12,1,278
Bandung,High End,No,No,No,No,No,Yes,Pulsa,103870.0,4412200.0,1,42.47809762202753,0,7,1,279
Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,57720.0,4165200.0,0,72.16216216216216,4,3,1,280
Bandung,Mid End,No,No,No,No,No,No,Pulsa,32240.000000000004,6306300.0,0,195.6048387096774,2,6,1,281
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,114854.99999999999,5530200.0,2,48.14940577249576,1,13,1,282
Bandung,Mid End,No,Yes,No,No,No,No,Debit,38935.0,5894200.0,1,151.3856427378965,2,16,1,283
Jakarta,High End,No,No,Yes,No,No,Yes,Pulsa,110500.0,3445000.0,2,31.176470588235293,0,13,1,284
Jakarta,High End,No,No,No,No,No,No,Pulsa,96720.00000000001,4457700.0,0,46.088709677419345,4,6,1,285
Jakarta,High End,No,No,No,No,No,No,Pulsa,89960.00000000001,3428100.0,0,38.106936416184965,4,7,1,286
Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26260.0,5456100.0,0,207.77227722772278,2,6,1,287
Jakarta,Mid End,No,No,No,No,No,Yes,Pulsa,46670.0,6171100.0,1,132.2284122562674,2,8,1,288
Jakarta,Mid End,No,No,No,No,No,No,Pulsa,59345.0,3380000.0,0,56.955093099671416,4,5,1,289
Bandung,Mid End,No,No,Yes,No,Yes,Yes,Pulsa,65455.0,5883800.0,3,89.89076464746772,1,18,1,290
Jakarta,High End,No,No,No,No,No,No,Digital Wallet,91585.00000000001,5153200.0,0,56.266855926188775,1,4,1,291
Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25675.0,3394300.0,0,132.20253164556962,4,6,1,292
Jakarta,Mid End,No,No,No,No,No,Yes,Pulsa,46085.00000000001,2991300.0,1,64.9083215796897,4,7,1,293
Bandung,High End,No,No,No,No,No,No,Pulsa,91390.0,5865600.0,0,64.18207681365575,1,7,1,294
Bandung,High End,No,No,Yes,No,No,No,Digital Wallet,103415.0,7242300.0,1,70.03142677561283,1,8,1,295
Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,117975.00000000001,7098000.0,2,60.16528925619834,1,15,1,296
Bandung,Mid End,No,No,No,No,No,No,Digital Wallet,65130.00000000001,6211400.000000001,0,95.36926147704591,2,3,1,297
Jakarta,High End,No,No,Yes,No,No,No,Debit,97890.0,6372600.0,1,65.0996015936255,1,17,1,298
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,131885.00000000003,5707000.0,3,43.272548053228185,3,26,1,299
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,109850.00000000001,5642000.0,1,51.360946745562124,1,10,1,300
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,103935.0,6259500.0,1,60.22514071294559,1,9,1,301
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25090.000000000004,4206800.0,0,167.6683937823834,4,10,1,302
Jakarta,High End,No,No,No,No,No,No,Digital Wallet,91975.00000000001,5151900.000000001,0,56.014134275618375,1,4,1,303
Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26130.000000000004,7471100.0,0,285.9203980099502,2,6,1,304
Bandung,Mid End,No,No,Yes,No,No,No,Digital Wallet,65585.00000000001,3153800.0,1,48.08721506442021,4,7,1,305
Jakarta,High End,No,No,Yes,No,No,No,Digital Wallet,96979.99999999999,5018000.0,1,51.74262734584451,1,6,1,306
Jakarta,Mid End,No,No,Yes,No,No,No,Pulsa,70655.0,5475600.0,1,77.49770009199632,1,8,1,307
Bandung,High End,No,No,No,No,Yes,Yes,Pulsa,122005.0,3918200.0000000005,2,32.115077250932345,0,12,1,308
Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,59410.00000000001,2983500.0,0,50.218818380743976,4,4,1,309
Jakarta,Mid End,No,No,No,No,Yes,Yes,Digital Wallet,58890.0,6440200.0,2,109.3598233995585,1,11,1,310
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,116415.0,6494800.0,2,55.79006141820212,1,15,1,311
Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,32565.000000000004,6294600.0,0,193.29341317365268,2,3,1,312
Jakarta,Mid End,No,No,No,No,No,No,Pulsa,30485.0,5872100.0,0,192.6226012793177,2,4,1,313
Jakarta,Mid End,Yes,No,No,No,No,No,Digital Wallet,38610.0,4397900.000000001,1,113.90572390572393,4,5,1,314
Jakarta,High End,No,No,No,No,No,No,Pulsa,97890.0,4674800.0,0,47.755644090305445,4,6,1,315
Jakarta,Mid End,No,No,No,No,No,Yes,Pulsa,72020.0,2982200.0000000005,1,41.407942238267154,4,8,1,316
Jakarta,Mid End,No,No,Yes,No,No,No,Pulsa,65650.0,2700100.0,1,41.12871287128713,4,9,1,317
Jakarta,High End,No,No,No,No,No,No,Pulsa,91715.0,2789800.0,0,30.41814316087881,4,8,1,318
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25740.000000000004,7280000.0,0,282.8282828282828,2,5,1,319
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,103025.0,7192900.000000001,1,69.81703470031546,1,11,1,320
Jakarta,Mid End,No,No,No,No,No,No,Debit,58370.0,3421600.0,0,58.619153674832965,4,11,1,321
Jakarta,High End,No,No,No,No,No,No,Digital Wallet,97565.0,6289400.000000001,0,64.46369087275151,1,6,1,322
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,111410.00000000001,6344000.0,1,56.94282380396732,1,12,1,323
Bandung,High End,Yes,No,No,No,No,No,Pulsa,106210.00000000001,7246200.0,1,68.22521419828641,1,16,1,324
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,104000.0,2659800.0,1,25.575,0,8,1,325
Jakarta,High End,No,No,No,No,No,No,Pulsa,92300.0,5469100.0,0,59.25352112676056,1,6,1,326
Jakarta,Mid End,No,No,No,Yes,No,No,Pulsa,67860.0,5379400.000000001,1,79.27203065134101,1,6,1,327
Jakarta,High End,No,No,No,No,No,Yes,Digital Wallet,111085.00000000001,3013400.0,1,27.126974839087183,0,8,1,328
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26260.0,5622500.0,0,214.1089108910891,2,5,1,329
Jakarta,Mid End,No,No,No,No,No,No,Pulsa,57720.0,5287100.0,0,91.59909909909909,4,4,1,330
Jakarta,High End,No,No,No,No,No,No,Pulsa,91390.0,6450600.0,0,70.5832147937411,1,8,1,331
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25869.999999999996,5522400.000000001,0,213.46733668341716,2,5,1,332
Jakarta,High End,No,No,No,No,Yes,No,Debit,103155.0,4539600.0,1,44.007561436672965,0,13,1,333
Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,57395.0,6204900.000000001,0,108.10872027180069,2,3,1,334
Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,60190.0,3922100.0,0,65.16198704103672,4,3,1,335
Bandung,High End,No,No,No,No,No,No,Pulsa,90545.00000000001,3143400.0,0,34.71643933955491,4,8,1,336
Bandung,High End,No,Yes,No,No,No,Yes,Pulsa,111800.0,6966700.0,2,62.31395348837209,1,19,1,337
Bandung,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26260.0,7043400.000000001,0,268.21782178217825,2,7,1,338
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,101985.00000000001,2780700.0000000005,1,27.265774378585085,0,10,1,339
Jakarta,High End,Yes,No,No,No,Yes,Yes,Pulsa,124280.0,5318300.0,3,42.7928870292887,0,21,1,340
Bandung,High End,No,No,Yes,No,Yes,No,Pulsa,110304.99999999999,4011800.0,2,36.37006482027107,0,13,1,341
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25415.000000000004,4622800.0,0,181.8925831202046,4,5,1,342
Bandung,High End,No,No,No,No,No,No,Pulsa,90479.99999999999,2796300.0,0,30.905172413793107,4,8,1,343
Bandung,High End,No,No,No,No,No,No,Digital Wallet,89830.0,6212700.0,0,69.16063675832127,1,5,1,344
Jakarta,High End,No,No,No,No,No,No,Pulsa,92755.0,3404700.0000000005,0,36.706377014716196,4,7,1,345
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26195.0,6420700.0,0,245.11166253101737,2,5,1,346
Jakarta,High End,No,No,No,No,No,No,Debit,90675.0,3771300.0,0,41.59139784946237,4,13,1,347
Jakarta,High End,Yes,No,No,No,No,No,Digital Wallet,97890.0,4217200.0,1,43.081009296148736,0,8,1,348
Jakarta,High End,No,Yes,No,No,Yes,No,Pulsa,117780.0,3776500.0,2,32.06401766004415,0,17,1,349
Jakarta,High End,No,No,No,No,No,No,Pulsa,91650.0,5359900.000000001,0,58.48226950354611,1,6,1,350
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,25610.0,7419100.0,0,289.6954314720812,2,4,1,351
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,103350.00000000001,5837000.0,1,56.47798742138364,1,8,1,352
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,118690.0,3082300.0,2,25.96933187294633,0,14,1,353
Jakarta,Mid End,No,No,No,Yes,No,No,Credit,64025.00000000001,5821400.000000001,1,90.9238578680203,1,12,1,354
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26390.0,4979000.0,0,188.66995073891624,4,4,1,355
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,97110.00000000001,7774000.0,1,80.05354752342703,1,15,1,356
Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,32630.000000000004,6199700.0,0,189.99999999999997,2,3,1,357
Jakarta,Mid End,No,No,No,Yes,No,No,Digital Wallet,64870.00000000001,4046900.0,1,62.38476953907815,4,4,1,358
Jakarta,Mid End,No,No,No,No,No,Yes,Pulsa,71500.0,6340100.0,1,88.67272727272727,1,10,1,359
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,102895.00000000001,5515900.000000001,1,53.60707517372079,1,12,1,360
Jakarta,High End,No,No,No,No,No,No,Pulsa,91130.0,4817800.0,0,52.867332382310984,4,4,1,361
Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,59020.0,2818400.0,0,47.75330396475771,4,4,1,362
Jakarta,High End,No,Yes,No,No,No,No,Pulsa,94900.0,5350800.0,1,56.38356164383562,1,11,1,363
Jakarta,Mid End,No,No,No,No,Yes,No,Digital Wallet,69550.0,6622200.0,1,95.21495327102804,1,5,1,364
Jakarta,Mid End,No,No,No,No,No,Yes,Digital Wallet,45565.0,4817800.0,1,105.73466476462197,4,5,1,365
Jakarta,High End,No,No,No,No,Yes,Yes,Pulsa,121290.0,3351400.0,2,27.631296891747052,0,13,1,366
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26520.0,4761900.000000001,0,179.5588235294118,4,4,1,367
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,104650.0,3554200.0000000005,1,33.96273291925466,0,8,1,368
Jakarta,High End,No,No,No,No,No,No,Digital Wallet,90415.0,3629600.0,0,40.14378145219267,4,5,1,369
Jakarta,Mid End,No,Yes,No,Yes,No,Yes,Digital Wallet,58045.0,4815200.0,3,82.95632698768198,0,16,1,370
Jakarta,Mid End,No,No,No,No,No,No,Digital Wallet,33410.00000000001,5323500.0,0,159.33852140077818,2,2,1,371
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Pulsa,25285.0,5002400.000000001,0,197.84061696658102,4,11,1,372
Jakarta,Mid End,No,No,No,No,No,No,Pulsa,58890.0,2980900.0,0,50.618101545253865,4,5,1,373
Jakarta,High End,No,No,No,No,No,No,Pulsa,96655.0,3658200.0000000005,0,37.84801613987896,4,7,1,374
Jakarta,High End,No,No,No,No,No,No,Pulsa,90935.0,6585800.0,0,72.42315939957112,1,7,1,375
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,110500.0,7382700.0,1,66.81176470588235,1,14,1,376
Jakarta,High End,No,Yes,No,No,No,No,Credit,96590.0,7794800.0,1,80.69986541049798,1,19,1,377
Jakarta,High End,No,Yes,No,No,No,No,Digital Wallet,99320.00000000001,3153800.0,1,31.753926701570677,0,12,1,378
Jakarta,High End,No,No,Yes,No,Yes,Yes,Pulsa,131039.99999999999,4066400.0,3,31.031746031746035,0,21,1,379
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,111215.0,7165600.0,1,64.4301578024547,1,12,2,380
Jakarta,High End,No,No,No,No,No,No,Digital Wallet,98085.00000000001,4355000.0,0,44.4002650762094,4,6,2,381
Jakarta,Mid End,No,Yes,No,No,No,No,Credit,65195.00000000001,7099300.0,1,108.89332003988035,1,18,2,382
Bandung,Mid End,No,No,No,No,No,Yes,Pulsa,45630.0,3435900.0,1,75.2991452991453,4,6,2,383
Jakarta,Mid End,No,No,No,No,No,No,Pulsa,64220.0,6649500.0,0,103.5425101214575,2,6,2,384
Jakarta,High End,No,No,No,No,No,No,Pulsa,90479.99999999999,5974800.0,0,66.0344827586207,1,6,2,385
Jakarta,Mid End,Yes,No,No,No,Yes,Yes,Pulsa,91975.00000000001,4234100.0,3,46.03533568904593,0,18,2,386
Bandung,High End,No,No,No,No,No,Yes,Pulsa,111800.0,5909800.0,1,52.86046511627907,1,13,2,387
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,104260.0,5695300.0,1,54.62593516209476,1,8,2,388
Jakarta,Mid End,No,No,No,No,Yes,Yes,Digital Wallet,85410.00000000001,5544500.0,2,64.91628614916284,1,10,2,389
Jakarta,Mid End,No,No,Yes,No,No,No,Pulsa,39519.99999999999,5202600.0,1,131.6447368421053,4,6,2,390
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Digital Wallet,26845.0,4998500.0,0,186.19854721549638,4,4,2,391
Jakarta,High End,No,No,Yes,No,No,No,Pulsa,102115.0,6763900.000000001,1,66.23806492679823,1,11,2,392
Jakarta,High End,No,No,Yes,No,No,No,Pulsa,98540.0,6851000.0,1,69.52506596306068,1,10,2,393
Bandung,High End,No,No,No,No,No,No,Credit,91910.00000000001,6912100.0,0,75.20509193776519,1,13,2,394
Jakarta,High End,No,Yes,Yes,Yes,No,Yes,Credit,123630.0,5831800.0,4,47.171398527865406,3,39,2,395
Jakarta,Mid End,Yes,No,No,No,No,No,Pulsa,62140.0,5374200.0,1,86.48535564853556,4,9,2,396
Jakarta,Mid End,No,No,No,Yes,No,No,Debit,38805.0,5548400.000000001,1,142.98157453936352,2,11,2,397
Jakarta,High End,No,No,No,No,No,Yes,Pulsa,104715.0,3712800.0,1,35.456238361266294,0,7,2,398
Jakarta,High End,No,No,No,No,Yes,No,Pulsa,102700.0,6810700.0,1,66.31645569620254,1,9,2,399
Jakarta,Low End,No internet service,No internet service,No internet service,No,No internet service,No internet service,Credit,25090.000000000004,2962700.0000000005,0,118.08290155440415,4,15,2,400
